,EpochLoss
0,1.0652406215667725
1,0.6931473016738892
2,0.6931473016738892
3,0.6931473016738892
4,0.6931473016738892
5,0.6931473016738892
6,0.6931473016738892
7,0.6931473016738892
8,0.6931473016738892
9,0.6931473016738892
