,EpochLoss
0,1.2233810126781464
1,0.6931472222010294
2,0.6931472222010294
3,0.6931472222010294
4,0.6931472222010294
5,0.6931472222010294
6,0.6931472222010294
7,0.6931472222010294
8,0.6931472222010294
9,0.6931472222010294
