,EpochLoss
0,0.8957837820053101
1,0.6931473016738892
2,0.6931473016738892
3,0.6931473016738892
4,0.6931473016738892
5,0.6931473016738892
6,0.6931473016738892
7,0.6931473016738892
8,0.6931473016738892
9,0.6931473016738892
