,EpochLoss
0,4.0750744342803955
1,2.515774726867676
2,1.6104035377502441
3,1.1406981945037842
4,0.8547057509422302
5,0.6929509043693542
6,0.5575440526008606
7,0.38713911175727844
8,0.21648992598056793
9,0.1087116226553917
